"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3","list-view-header"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/117700-348","5","25.000","16-03-2025","Kiralık Daire","1 +
                          1","75 m²","50
                        Yaşında","3. Kat","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/6/2/1/2/4/4/1739907152166-44212634.jpg","","Cihangir Gümüşsuyunda 3.Kat Kombili 1+1 Daire."
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/48423-4326","27","60.000","11-03-2025","Kiralık Daire","3 +
                          1","130 m²","40
                        Yaşında","1. Kat","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-perfect-48423","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Century21 Perfect","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/2/9/5/2/4/4/1740739860-325798-44259276.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/4/8/4/0/e1cbd760-9a7f-4486-8aab-87dc49759a40.jpg","Nişantaşı Teşvikiye Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-kandilli-kiralik/daire/28284-3765","27","65.000","10-03-2025","Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","2. Kat","İstanbul / Üsküdar / Kandilli Mah.","https://www.hepsiemlak.com/emlak-ofisi/ac-gayrimenkul-28284","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Ac Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/7/6/4/1/4/4/1abf9ce9-5d74-4ed7-8e48-36d6fe287730.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/2/8/2/0/c878aa42-b654-4061-9541-cdd35f8bf752.jpg","Üsküdar Kandilli'de Sıfır Bina'da 110m² Net 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-seyitnizam-kiralik/daire/109079-1165","18","13.500","13-03-2025","Kiralık Daire","2 +
                          1","95 m²","30
                        Yaşında","2. Kat","İstanbul / Zeytinburnu / Seyitnizam Mah.","https://www.hepsiemlak.com/emlak-ofisi/toprak-insaat-emlak-109079","","Whatsapp","Toprak İnşaat Emlak","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/8/3/1/3/4/4/1741696172-6354709-44313831.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/0/9/0/1/36bbf404-04fd-41d0-bbfc-d763fd4089a9.jpg","Toprak İnşaat & Emlak'tan Seyitnizam'da Tramvaya Yakın Yabancıya Uygun 2+1 80m2 2. Kat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/6680-23151","18","20.000","13-03-2025","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","Bahçe Katı","İstanbul / Avcılar / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/muslum-emlak-6680","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Müslüm Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/6/6/0/0/d7bc7ee7-5ff0-4e29-963b-0d1bfc622653.jpg","","Avcılar Cihangirde Yeni Binada Bahçe Katı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/80253-770","18","22.500","11-03-2025","Kiralık Daire","1 +
                          1","50 m²","30
                        Yaşında","3. Kat","İstanbul / Kadıköy / Osmanağa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Kadıköy Merkezde Geniş 1+1'imsi Kombili Balkonlu Eşyalı Kiralık"
"https://www.hepsiemlak.com/istanbul-sisli-ergenekon-kiralik/daire/39367-221","32","25.000","16-03-2025","Kiralık Daire","2 +
                          10","90 m²","35
                        Yaşında","2. Kat","İstanbul / Şişli / Ergenekon Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","İki Oda Bir Salon Eşyalı Asansörlü Temiz Daire"
"https://www.hepsiemlak.com/istanbul-avcilar-ambarli-kiralik/daire/118377-202","9","20.000","16-03-2025","Kiralık Daire","2 +
                          1","110 m²","28
                        Yaşında","4. Kat","İstanbul / Avcılar / Ambarlı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/2/5/1/4/4/1738848968105-44152874.jpg","","2+1  Temiz Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/67980-1481","17","20.000","14-03-2025","Kiralık Daire","Stüdyo","45 m²","13
                        Yaşında","4. Kat","İstanbul / Kağıthane / Seyrantepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/4/8/8/3/4/1734521888-338702-43884676.jpeg","","Seyrantepe De Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/residence/43996-24439","31","35.000","15-03-2025","Kiralık Residence","2 +
                          1","87 m²","4
                        Yaşında","11. Kat","İstanbul / Kağıthane / Şirintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Koyuyeşil Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/2/6/3/3/4/4/3d2a2c7e-b498-4da9-8ff5-f39dc21d859e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/02ce2d4e-2c72-45ba-a342-523e626df812.jpg","Metroya 4 Durak+2+1 85m2+güvenlikli+fitnıslı+ Otoparklı+teraslı"
"https://www.hepsiemlak.com/istanbul-uskudar-kisikli-kiralik/daire/120150-3215","35","45.000","12-03-2025","Kiralık Daire","3 +
                          1","115 m²","Sıfır Bina","1. Kat","İstanbul / Üsküdar / Kısıklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150/fatih-latif-2741998","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/9/9/1/4/7/2/97544f00-ed93-41d7-b14d-0020d641f3a6.jpg","Whatsapp","F-l Emlak","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/9/7/1/3/4/4/1741788520-169139-44317924.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg","F-L Emlaktan Ferah Mah Kısıklı Avşar Market Yakını 3+1 Sıfır Lüks"
"https://www.hepsiemlak.com/istanbul-beyoglu-sahkulu-kiralik/daire/104642-2691","59","105.000","12-03-2025","Kiralık Daire","2 +
                          1","80 m²","100
                        Yaşında","5. Kat","İstanbul / Beyoğlu / Şahkulu Mah.","https://www.hepsiemlak.com/emlak-ofisi/realtyone-property-management-104642/hasan-aydin-2202440","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/4/4/2/0/2/2/53b58480-fbea-42d8-98f7-d5e689a1f92e.jpg","Whatsapp","Realtyone Property Management","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/2/7/1/3/4/4/92060f8e-1a4a-4699-afd3-9fd1df6c9df1.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/6/4/0/1/2f8a8129-2cfb-4bdb-a379-651cd2cc8528.jpg","Beyoğlu 2+1 Kiralık Daire Şişhane'de Tarihi Binada Asansörlü Ebeveyn Banlyolu"
"https://www.hepsiemlak.com/istanbul-atasehir-mustafa-kemal-kiralik/daire/4355-135739","35","25.000","16-03-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","1. Kat","İstanbul / Ataşehir / Mustafa Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Realty World Czm Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/6/1/3/4/4/95e36ec9-fcc2-4396-8f9a-9ce1766fa251.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","Finans Merkezi 3 Dak.5 Yıllık 1.Kat Full+full Eşyalı Kiralık 1+1"
"https://www.hepsiemlak.com/istanbul-kartal-petrolis-kiralik/daire/3447-21355","60","35.500","14-03-2025","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","4. Kat","İstanbul / Kartal / Petroliş Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447/direct-emlak-3447","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/3/0/0/f152ffb4-64ad-4b9f-b52e-1ee84c9932eb.jpg","Whatsapp","Direct Realty","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/2/4/1/3/4/4/5c7dfdca-1c81-46d8-86e1-cbaf5ebd3050.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/4/3/0/0/b2012ec1-03c7-45b3-89f5-7bbddd424f49.jpg","Direct'ten Kartal'ın İncisi Petrol-İş'te, Sıfır Binada, Ulaşımda Sorunsuz, Katta, Ayrı Mutfaklı,2+1"
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/154046-504","17","65.000","12-03-2025","Kiralık Daire","1 +
                          1","85 m²","10
                        Yaşında","10. Kat","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygin-gayrimenkul-154046/bahar-bayrak-4337714","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/7/7/3/3/4/1ca1f2c3-436d-4ba0-bef1-314ffacb206d.jpg","Whatsapp","Easy & Saygın Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/4/1/3/4/4/fc9626cf-efd1-4bfb-88e5-5bcb9e48f05e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/0/4/5/1/724b4425-b75b-451e-9de1-662350f1fd7c.jpg","Vadistanbul Teras Sitesinde 1+1 Şık Eşyalı Daire  Balkonlu Oturuma Hazır"
"https://www.hepsiemlak.com/istanbul-sariyer-camlitepe-kiralik/daire/136321-678","17","22.000","15-03-2025","Kiralık Daire","2 +
                          1","95 m²","27
                        Yaşında","3. Kat","İstanbul / Sarıyer / Çamlıtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/aylis-gayrimenkul-136321","","Whatsapp","Aylis Gayrimenkul","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/4/6/0/3/4/4/1741595607176-44306473.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/3/6/3/1/f8deb28f-49ee-4a18-83be-3cf6db0a4acb.jpg","Sarıyer Darüşafaka'da 2+1 Kiralık Daire."
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karadeniz-kiralik/daire/141190-147","17","37.000","14-03-2025","Kiralık Daire","1 +
                          1","78 m²","8
                        Yaşında","Ara Kat","İstanbul / Gaziosmanpaşa / Karadeniz Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/0/9/0/3/4/4/ad9a06ab-c80d-4d91-9c5c-a3fb46b2a847.jpg","","İ23 Den Viaport Veneziada Büyük M2 Kare Salon Modern Şık Harika Bir Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/139012-477","27","42.000","13-03-2025","Kiralık Daire","3 +
                          1","130 m²","28
                        Yaşında","4. Kat","İstanbul / Üsküdar / Çengelköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/9/7/7/2/4/4/1e0b34bf-dc1d-40b4-bc78-93bbbc9eeb0b.jpg","","Remax Anı 'dan Ata 2 Sitesi 'nde 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/daire/22543-3528","39","42.500","14-03-2025","Kiralık Daire","2 +
                          1","90 m²","55
                        Yaşında","5. Kat","İstanbul / Şişli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/net-emlak-22543/zeki-yolveren-22543","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/4/5/2/2/0/e58bfc92-59af-441f-a6a7-149eb2848a32.jpg","Whatsapp","Net Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/9/4/7/2/4/4/a4de0f53-099f-47b4-a0f1-0aca6f909b3e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/5/2/2/0/16f56fe8-24a2-41e2-b73a-d21504d52797.jpg","Esentepe Astorıa Avm Karşısı Subay Evleri 2+1 90 M2 5. Kat Kombili Çift Klimalı Balkonlu Ferah Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/150747-167","35","32.000","10-03-2025","Kiralık Daire","2 +
                          1","65 m²","15
                        Yaşında","1. Kat","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Safir Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/7/2/7/2/4/4/f4ec3df0-5b22-4f73-84b8-45747d7efa86.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg","Ful+ful Eşyalı Mükemmel Lokasyon,Metro 7/8dk 2+1 65m2 32.000 Tl"
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/42720-5944","35","32.000","15-03-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","2. Kat","İstanbul / Üsküdar / Valide-i Atik Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/3/5/2/4/4/3cf65827-173d-45e3-a20a-ea7b8f29df7c.jpg","","As Emlak'tan 1+1 Sıfır Bağlarbaşı Caddeye Metroya Yakın Daire"
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/2137-27728","35","43.500","15-03-2025","Kiralık Daire","2 +
                          1","110 m²","4
                        Yaşında","9. Kat","İstanbul / Pendik / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Remax Yıldız","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/7/8/2/2/4/4/aa6b95e9-e5da-448d-9cd8-74964b4606d0.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg","Pendik Sabiha Gökçen Yanı Lens İstanbul B Blokta 2+1 Kiralık Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/5632-9088","60","75.000","13-03-2025","Kiralık Daire","4 +
                          1","175 m²","30
                        Yaşında","3. Kat","İstanbul / Kadıköy / Fenerbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-trio-5632","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Coldwell Banker Trio","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/1/9/1/4/4/81245922-a680-41df-9a93-181a0ea7ac64.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/0/0/3bbd0fdb-abd4-434a-b79f-883cf144aebd.jpg","Fenerbahçe Kalamış'da Deniz Ve Park Manzaralı 4+1 Çift Balkonlu"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-fevzi-cakmak-kiralik/daire/152579-2","19","25.500","12-03-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","Yüksek Giriş","İstanbul / Küçükçekmece / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/7/9/7/9/3/4/f6162ca0-a122-4baf-bb84-f0ff24e72c6c.jpg","","Fevzi Çakmak Mah'de 2+1 Sıfır Ters Dubleks Armoni Avm Cepheli"
"https://www.hepsiemlak.com/istanbul-maltepe-yali-kiralik/daire/5630-6380","58","30.000","14-03-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","2. Kat","İstanbul / Maltepe / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kiziroglu-emlak-5630/mustafa-bey-emre-bey-5630","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/6/5/0/0/2fff45ef-b5c4-4d1c-b629-4e97b16a9a60.jpg","Whatsapp","Kiziroğlu Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/3/8/7/9/3/4/1735753108-232024-43978324.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/6/5/0/0/2be6e93e-8f11-4bc0-8844-226dc21917d4.jpeg","Maltepe Sahilde Yenilenmiş Balkonlu Arakat 3+1"
"https://www.hepsiemlak.com/istanbul-bayrampasa-altintepsi-kiralik/daire/44150-1865","46","25.000","10-03-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","Yarı Bodrum","İstanbul / Bayrampaşa / Altıntepsi Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/1/3/2/9/3/4/58852de4-10ad-48d9-9043-dc0ecf54bda1.jpg","","Bayrampaşa Altıntepsi Mah. Yarı Bodrum 75 M Kare 2+1 Sıfır Kombili Daire"
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/35277-10463","60","23.000","14-03-2025","Kiralık Daire","3 +
                          4","110 m²","40
                        Yaşında","2. Kat","İstanbul / Fatih / Koca Mustafapaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/evsen-insaat-ve-emlak-danismanligi-35277/nurgul-evsen-721765","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/7/1/2/7/807e2b94-faa6-45cb-bc1e-42f60e25a8f9.jpg","Whatsapp","Evsen İnşaat Ve Emlak Danışmanlığı","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/7/0/2/8/3/4/037b862e-cc56-45a8-a016-012c865b95fa.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/2/5/3/0/cbf993d3-fd5b-481c-9c8f-a4387d883a6f.jpg","Evsen İnsaat'tan 148 Fatih Samatya Hastanesine Yakın Yüksek Giriş Çift Cephe 3+1 100m2"
"https://www.hepsiemlak.com/istanbul-fatih-silivrikapi-kiralik/daire/35850-3622","36","16.000","14-03-2025","Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","Yüksek Giriş","İstanbul / Fatih / Silivrikapı Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/6/0/0/7/3/4/a359a8a7-1a67-417b-8271-36c87bb97b83.jpg","","Destan-991-Tam-Meydan-Civarı-1+1-Yüksek-Giriş-65m2-Az Eşyalı-Kombili-Bakımlı-Açıklamayı-Okuyun"
"https://www.hepsiemlak.com/istanbul-fatih-silivrikapi-kiralik/daire/35850-3622","36","16.000","14-03-2025","Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","Yüksek Giriş","İstanbul / Fatih / Silivrikapı Mah.","","","Whatsapp","","","","","","Destan-991-Tam-Meydan-Civarı-1+1-Yüksek-Giriş-65m2-Az Eşyalı-Kombili-Bakımlı-Açıklamayı-Okuyun"
"https://www.hepsiemlak.com/istanbul-sariyer-kocatas-kiralik/villa/125847-370","44","60.000","12-03-2025","Kiralık Villa","2 +
                          1","160 m²","15
                        Yaşında","","İstanbul / Sarıyer / Kocataş Mah.","https://www.hepsiemlak.com/emlak-ofisi/akdaglardan-ozlem-emlak-125847","","Whatsapp","Akdağlar'dan Özlem Emlak","","","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","","Sarıyer Madende Doğanın İçinde   Full Eşyalı Kiralık  Villa"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/residence/5227-4165","35","265.000","10-03-2025","Kiralık Residence","3 +
                          1","242 m²","Sıfır Bina","18. Kat","İstanbul / Beşiktaş / Nisbetiye Mah.","","","Whatsapp","","","","","","Çiftçi Tower Residence Yüksek Kat Manzaralı Kiralık 3+1 !!!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-kiralik/daire/33208-5689","60","135.000","14-03-2025","Kiralık Daire","4 +
                          1","222 m²","1
                        Yaşında","1. Kat","İstanbul / Eyüpsultan / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/diamond-proje-33208","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Diamond Proje","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/4/4/2/3/1/4/86e47ade-0c58-4a32-b64d-dbe8eccdd7ea.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/2/3/3/0/321b027e-3779-4664-8030-ff733407c07f.jpg","Diamond Dan Maya Kemer Evleri 2.Etapta Kiralık 222 M2 4+1 Çatı Dubleks"
"https://www.hepsiemlak.com/istanbul-kartal-yukari-kiralik/daire/27431-10770","31","26.000","13-03-2025","Kiralık Daire","2 +
                          1","95 m²","30
                        Yaşında","2. Kat","İstanbul / Kartal / Yukarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sonuc-27431","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Remax Sonuç","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/4/6/2/3/4/4/7d48fa1b-7c52-4bd9-bd30-512c9166d306.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/4/7/2/0/8a81acd7-f16d-47e3-9eb3-d2bf7c2c5129.jpg","Kartal Kızılay' A Çok Yakın Merkezi Konumda 2 + 1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/24340-4158","36","130.000","14-03-2025","Kiralık Daire","5 +
                          2","350 m²","18
                        Yaşında","5. Kat","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/3/0/5/4/4/3/7feb0a97-9bd0-4ff9-8f89-e704d3186af3.jpg","","Göktürk Kiralık Çatı Dubleks 5+1 Daire Snowboard'dan"
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/0-44316597","13","15.000","12-03-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","3. Kat","İstanbul / Esenyurt / Zafer Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/6/1/3/4/4/1741760156501-44316597.jpg","","Terace Mix Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-sinanpasa-kiralik/daire/0-44314617","13","18.000","12-03-2025","Kiralık Daire","Stüdyo","25 m²","35
                        Yaşında","3. Kat","İstanbul / Beşiktaş / Sinanpaşa Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/6/4/1/3/4/4/y7ekJxDmteGz8Fw1Z2guV.jpg","","Beşiktaş'ta Çarşıya Parka Yakın 25 M2 1+0 Eşyalı Stüdyo Daire"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-mimaroba-kiralik/daire/155704-5","13","22.000","11-03-2025","Kiralık Daire","2 +
                          1","110 m²","40
                        Yaşında","2. Kat","İstanbul / Büyükçekmece / Mimaroba Mah.","https://www.hepsiemlak.com/emlak-ofisi/tut-al-emlak-insaat-155704","","Whatsapp","Tut-al Emlak & İnşaat","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/3/5/1/3/4/4/e005f14a-daaa-4c4b-a167-beb78b636e29.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Büyükçekmece/mimaroba' Kiralık 2+1"
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/55098-4878","26","12.000","14-03-2025","Kiralık Daire","1 +
                          1","60 m²","30
                        Yaşında","Yarı Bodrum","İstanbul / Fatih / Seyyid Ömer Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/1/7/9/6/3/4/dbae33e6-9e89-445d-b4c8-6f799fd842b9.jpg","","Çapa İstiklal Gayrımenkul Den Uzunyusuf Da Dr.Şükrü Bey Sokak Da 1+1 Salon Kiralık Daire"
